scenario_id,seed_airport_icao,aircraft_lat,aircraft_lon,aircraft_type,aircraft_category,required_runway_m,emergency_type,max_range_km,fuel_state,fuel_multiplier,aircraft_adjusted_range_km,usable_range_km,extended_range_km,binding_side,airport_icao,runway_length_m,runway_width_m,surface_type,approach_type,has_ils,has_medical,medical_level,has_rescue,rescue_category,has_firefighting,has_maintenance,fuel_available,open_24h,is_international,tower_available,weather_reporting,closure_status,restricted_status,unsafe_status,civil_military,slot_restricted,distance_km,runway_margin_m,distance_zone,target_rank,is_top_choice
S00913,OMDB,24.813256,55.263548,A320,narrow_body,2228,technical,831,critical,0.75,712.5,712.5,1096.699807,aircraft_fuel,OERK,4205,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,863.937379,1977,extended,7.0,0
S00914,UAAA,43.228708,75.581811,A320,narrow_body,2376,technical,1081,normal,1.0,950.0,950.0,1543.834255,aircraft_fuel,UAAA,4500,45,asphalt,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,1,open,none,safe,civil,0,119.068601,2124,preferred,1.0,1
S00914,UAAA,43.228708,75.581811,A320,narrow_body,2376,technical,1081,normal,1.0,950.0,950.0,1543.834255,aircraft_fuel,UACC,3500,45,asphalt,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,1,open,none,safe,civil,0,920.940093,1124,preferred,2.0,0
S00914,UAAA,43.228708,75.581811,A320,narrow_body,2376,technical,1081,normal,1.0,950.0,950.0,1543.834255,aircraft_fuel,OPLA,3360,46,concrete,RNAV,0,0,none,1,basic,1,0,1,1,1,1,1,open,none,caution,civil,0,1305.887644,984,extended,3.0,0
S00915,LEMD,40.39642,-3.365624,A220-300,narrow_body,2092,medical,720,normal,1.0,950.0,720.0,1187.665971,emergency,LEMD,4350,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,20.543493,2258,preferred,1.0,1
S00915,LEMD,40.39642,-3.365624,A220-300,narrow_body,2092,medical,720,normal,1.0,950.0,720.0,1187.665971,emergency,LFPG,4215,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1065.036618,2123,extended,2.0,0
S00915,LEMD,40.39642,-3.365624,A220-300,narrow_body,2092,medical,720,normal,1.0,950.0,720.0,1187.665971,emergency,LPPT,3707,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,525.940206,1615,preferred,3.0,0
S00915,LEMD,40.39642,-3.365624,A220-300,narrow_body,2092,medical,720,normal,1.0,950.0,720.0,1187.665971,emergency,DAAG,3500,60,asphalt,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,0,open,none,safe,civil,0,704.634196,1408,preferred,4.0,0
S00915,LEMD,40.39642,-3.365624,A220-300,narrow_body,2092,medical,720,normal,1.0,950.0,720.0,1187.665971,emergency,GMMN,3720,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,866.910981,1628,extended,5.0,0
S00917,RJTT,36.165586,140.012539,A330-300,wide_body,3005,medical,831,normal,1.0,1300.0,831.0,1426.404509,emergency,RJAA,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,0,1,1,1,open,none,safe,civil,1,55.631695,995,preferred,1.0,1
S00917,RJTT,36.165586,140.012539,A330-300,wide_body,3005,medical,831,normal,1.0,1300.0,831.0,1426.404509,emergency,RKSI,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1214.801953,995,extended,2.0,0
S00917,RJTT,36.165586,140.012539,A330-300,wide_body,3005,medical,831,normal,1.0,1300.0,831.0,1426.404509,emergency,RJTT,3360,61,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,71.439414,355,preferred,3.0,0
S00918,WMKK,2.5912,102.048414,CRJ900,regional_jet,1806,mechanical,1112,critical,0.75,525.0,525.0,758.238987,aircraft_fuel,WMKK,4124,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,41.323483,2318,preferred,1.0,1
S00918,WMKK,2.5912,102.048414,CRJ900,regional_jet,1806,mechanical,1112,critical,0.75,525.0,525.0,758.238987,aircraft_fuel,WSSS,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,256.491707,2194,preferred,2.0,0
S00918,WMKK,2.5912,102.048414,CRJ900,regional_jet,1806,mechanical,1112,critical,0.75,525.0,525.0,758.238987,aircraft_fuel,WIMM,3000,60,asphalt,RNAV,1,1,basic,1,basic,1,0,1,1,0,1,1,open,none,safe,civil,0,370.116405,1194,preferred,3.0,0
S00919,DAAG,37.199858,2.914781,E190,regional_jet,1955,weather,993,normal,1.0,800.0,800.0,1122.010756,aircraft_fuel,LEMD,4350,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,670.326893,2395,preferred,1.0,1
S00919,DAAG,37.199858,2.914781,E190,regional_jet,1955,weather,993,normal,1.0,800.0,800.0,1122.010756,aircraft_fuel,LIRF,3902,60,asphalt,ILS,1,1,basic,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,949.9053,1947,extended,2.0,0
S00919,DAAG,37.199858,2.914781,E190,regional_jet,1955,weather,993,normal,1.0,800.0,800.0,1122.010756,aircraft_fuel,DAAG,3500,60,asphalt,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,0,open,none,safe,civil,0,62.248776,1545,preferred,3.0,0
S00919,DAAG,37.199858,2.914781,E190,regional_jet,1955,weather,993,normal,1.0,800.0,800.0,1122.010756,aircraft_fuel,GMMN,3720,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1043.580701,1765,extended,4.0,0
S00919,DAAG,37.199858,2.914781,E190,regional_jet,1955,weather,993,normal,1.0,800.0,800.0,1122.010756,aircraft_fuel,LPPT,3707,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1069.769363,1752,extended,5.0,0
S00919,DAAG,37.199858,2.914781,E190,regional_jet,1955,weather,993,normal,1.0,800.0,800.0,1122.010756,aircraft_fuel,DTTA,3200,45,asphalt,RNAV,0,1,basic,1,basic,1,0,1,1,1,1,1,open,none,safe,civil,0,650.152025,1245,preferred,6.0,0
S00920,DTTA,36.724928,9.977441,A350-900,wide_body,3055,medical,595,normal,1.0,1500.0,595.0,1045.144087,emergency,LIRF,3902,60,asphalt,ILS,1,1,basic,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,597.742128,847,extended,1.0,1
S00920,DTTA,36.724928,9.977441,A350-900,wide_body,3055,medical,595,normal,1.0,1500.0,595.0,1045.144087,emergency,DTTA,3200,45,asphalt,RNAV,0,1,basic,1,basic,1,0,1,1,1,1,1,open,none,safe,civil,0,26.290747,145,preferred,2.0,0
S00920,DTTA,36.724928,9.977441,A350-900,wide_body,3055,medical,595,normal,1.0,1500.0,595.0,1045.144087,emergency,DAAG,3500,60,asphalt,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,0,open,none,safe,civil,0,602.747229,445,extended,3.0,0
S00921,RPLL,14.87596,121.587214,A321,narrow_body,2435,technical,813,low,0.9,900.0,813.0,1331.975597,emergency,RPLL,3737,60,concrete,ILS,1,1,basic,1,basic,1,1,1,1,1,1,1,open,none,caution,civil,0,73.421569,1302,preferred,1.0,1
S00921,RPLL,14.87596,121.587214,A321,narrow_body,2435,technical,813,low,0.9,900.0,813.0,1331.975597,emergency,RCTP,3660,60,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1134.983298,1225,extended,2.0,0
S00922,HELX,25.140899,33.266339,A320,narrow_body,2312,operational_constraints,1184,critical,0.75,712.5,712.5,1281.035758,aircraft_fuel,HECA,4000,60,asphalt,ILS,1,1,basic,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,582.55935,1688,preferred,1.0,1
S00922,HELX,25.140899,33.266339,A320,narrow_body,2312,operational_constraints,1184,critical,0.75,712.5,712.5,1281.035758,aircraft_fuel,OJAI,3660,61,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,778.816035,1348,extended,2.0,0
S00922,HELX,25.140899,33.266339,A320,narrow_body,2312,operational_constraints,1184,critical,0.75,712.5,712.5,1281.035758,aircraft_fuel,HELX,3000,45,asphalt,RNAV,0,0,none,1,basic,1,0,1,0,0,1,1,open,none,safe,joint,0,81.456802,688,preferred,3.0,0
S00922,HELX,25.140899,33.266339,A320,narrow_body,2312,operational_constraints,1184,critical,0.75,712.5,712.5,1281.035758,aircraft_fuel,LCLK,2987,45,asphalt,ILS,1,0,none,1,basic,1,0,1,1,1,1,1,open,none,safe,civil,0,1082.941511,675,extended,4.0,0
S00923,FMMI,-19.768582,48.869959,E190,regional_jet,1845,operational_constraints,661,normal,1.0,800.0,661.0,954.186894,emergency,FMMI,3100,45,asphalt,VOR,0,0,none,0,none,0,0,1,1,1,1,0,open,none,caution,civil,0,181.638465,1255,preferred,1.0,1
S00924,VTBS,12.966248,101.336584,A220-300,narrow_body,2170,medical,926,low,0.9,855.0,855.0,1421.663589,aircraft_fuel,VTBS,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,101.921202,1830,preferred,1.0,1
S00924,VTBS,12.966248,101.336584,A220-300,narrow_body,2170,medical,926,low,0.9,855.0,855.0,1421.663589,aircraft_fuel,WMKK,4124,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1137.228434,1954,extended,2.0,0
S00924,VTBS,12.966248,101.336584,A220-300,narrow_body,2170,medical,926,low,0.9,855.0,855.0,1421.663589,aircraft_fuel,WSSS,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1324.387336,1830,extended,3.0,0
S00924,VTBS,12.966248,101.336584,A220-300,narrow_body,2170,medical,926,low,0.9,855.0,855.0,1421.663589,aircraft_fuel,WIMM,3000,60,asphalt,RNAV,1,1,basic,1,basic,1,0,1,1,0,1,1,open,none,safe,civil,0,1071.282855,830,extended,4.0,0
S00925,OPLA,31.769394,74.95478,A320,narrow_body,2365,operational_constraints,899,critical,0.75,712.5,712.5,1216.930528,aircraft_fuel,VIDP,4430,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,412.338539,2065,preferred,1.0,1
S00925,OPLA,31.769394,74.95478,A320,narrow_body,2365,operational_constraints,899,critical,0.75,712.5,712.5,1216.930528,aircraft_fuel,OPLA,3360,46,concrete,RNAV,0,0,none,1,basic,1,0,1,1,1,1,1,open,none,caution,civil,0,59.003575,995,preferred,2.0,0
S00925,OPLA,31.769394,74.95478,A320,narrow_body,2365,operational_constraints,899,critical,0.75,712.5,712.5,1216.930528,aircraft_fuel,OPKC,3400,46,concrete,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,1,open,none,caution,civil,0,1078.285589,1035,extended,3.0,0
S00925,OPLA,31.769394,74.95478,A320,narrow_body,2365,operational_constraints,899,critical,0.75,712.5,712.5,1216.930528,aircraft_fuel,VNKT,3350,45,asphalt,VOR,0,0,none,0,none,0,0,1,1,1,1,1,open,none,caution,civil,0,1101.264314,985,extended,4.0,0
S00926,LPPT,38.683349,-10.195491,B787-9,wide_body,2858,mechanical,518,normal,1.0,1400.0,518.0,954.857088,emergency,LEMD,4350,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,601.997828,1492,extended,1.0,1
S00926,LPPT,38.683349,-10.195491,B787-9,wide_body,2858,mechanical,518,normal,1.0,1400.0,518.0,954.857088,emergency,LPPT,3707,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,92.550466,849,preferred,2.0,0
S00926,LPPT,38.683349,-10.195491,B787-9,wide_body,2858,mechanical,518,normal,1.0,1400.0,518.0,954.857088,emergency,GMMN,3720,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,635.760484,862,extended,3.0,0
S00927,RJTT,36.057381,139.057232,E190,regional_jet,1894,weather,503,normal,1.0,800.0,503.0,789.741087,emergency,RJAA,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,0,1,1,1,open,none,safe,civil,1,124.134724,2106,preferred,1.0,1
S00927,RJTT,36.057381,139.057232,E190,regional_jet,1894,weather,503,normal,1.0,800.0,503.0,789.741087,emergency,RJTT,3360,61,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,86.704617,1466,preferred,2.0,0
S00927,RJTT,36.057381,139.057232,E190,regional_jet,1894,weather,503,normal,1.0,800.0,503.0,789.741087,emergency,RJCC,3000,61,asphalt,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,1,open,none,safe,joint,0,780.321657,1106,extended,3.0,0
S00928,ENGM,59.610125,11.387433,B737 MAX 8,narrow_body,2482,technical,626,low,0.9,900.0,626.0,979.646271,emergency,ENGM,3600,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,66.85689,1118,preferred,1.0,1
S00928,ENGM,59.610125,11.387433,B737 MAX 8,narrow_body,2482,technical,626,low,0.9,900.0,626.0,979.646271,emergency,EHAM,3800,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,909.544605,1318,extended,2.0,0
S00928,ENGM,59.610125,11.387433,B737 MAX 8,narrow_body,2482,technical,626,low,0.9,900.0,626.0,979.646271,emergency,ESSA,3301,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,367.62883,819,preferred,3.0,0
S00928,ENGM,59.610125,11.387433,B737 MAX 8,narrow_body,2482,technical,626,low,0.9,900.0,626.0,979.646271,emergency,EFHK,3440,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,758.328234,958,extended,4.0,0
S00929,ZSPD,30.891522,120.215162,B767-300ER,wide_body,3048,operational_constraints,1182,normal,1.0,1250.0,1182.0,1805.01557,emergency,ZSPD,4000,60,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,154.069448,952,preferred,1.0,1
S00929,ZSPD,30.891522,120.215162,B767-300ER,wide_body,3048,operational_constraints,1182,normal,1.0,1250.0,1182.0,1805.01557,emergency,RKSI,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,928.987766,952,preferred,2.0,0
S00929,ZSPD,30.891522,120.215162,B767-300ER,wide_body,3048,operational_constraints,1182,normal,1.0,1250.0,1182.0,1805.01557,emergency,ZBAA,3810,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1072.398782,762,preferred,3.0,0
S00929,ZSPD,30.891522,120.215162,B767-300ER,wide_body,3048,operational_constraints,1182,normal,1.0,1250.0,1182.0,1805.01557,emergency,RCTP,3660,60,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,654.135586,612,preferred,4.0,0
S00930,LGAV,37.376358,23.385016,B767-300ER,wide_body,2958,operational_constraints,1118,normal,1.0,1250.0,1118.0,2019.856058,emergency,LTFM,4100,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,0,open,none,safe,civil,0,631.784229,1142,preferred,1.0,1
S00930,LGAV,37.376358,23.385016,B767-300ER,wide_body,2958,operational_constraints,1118,normal,1.0,1250.0,1118.0,2019.856058,emergency,LGAV,4000,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,79.396342,1042,preferred,2.0,0
S00930,LGAV,37.376358,23.385016,B767-300ER,wide_body,2958,operational_constraints,1118,normal,1.0,1250.0,1118.0,2019.856058,emergency,HECA,4000,60,asphalt,ILS,1,1,basic,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1095.128994,1042,preferred,3.0,0
S00930,LGAV,37.376358,23.385016,B767-300ER,wide_body,2958,operational_constraints,1118,normal,1.0,1250.0,1118.0,2019.856058,emergency,LIRF,3902,60,asphalt,ILS,1,1,basic,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1072.367678,944,preferred,4.0,0
S00930,LGAV,37.376358,23.385016,B767-300ER,wide_body,2958,operational_constraints,1118,normal,1.0,1250.0,1118.0,2019.856058,emergency,EDDF,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,0,1,1,1,open,none,safe,civil,1,1836.801667,1042,extended,5.0,0
S00930,LGAV,37.376358,23.385016,B767-300ER,wide_body,2958,operational_constraints,1118,normal,1.0,1250.0,1118.0,2019.856058,emergency,LTAC,3750,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,joint,0,887.169554,792,preferred,6.0,0
S00930,LGAV,37.376358,23.385016,B767-300ER,wide_body,2958,operational_constraints,1118,normal,1.0,1250.0,1118.0,2019.856058,emergency,OJAI,3660,61,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1313.096554,702,extended,7.0,0
S00930,LGAV,37.376358,23.385016,B767-300ER,wide_body,2958,operational_constraints,1118,normal,1.0,1250.0,1118.0,2019.856058,emergency,DAAG,3500,60,asphalt,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,0,open,none,safe,civil,0,1788.599561,542,extended,8.0,0
S00930,LGAV,37.376358,23.385016,B767-300ER,wide_body,2958,operational_constraints,1118,normal,1.0,1250.0,1118.0,2019.856058,emergency,LCLK,2987,45,asphalt,ILS,1,0,none,1,basic,1,0,1,1,1,1,1,open,none,safe,civil,0,960.239634,29,preferred,9.0,0
S00930,LGAV,37.376358,23.385016,B767-300ER,wide_body,2958,operational_constraints,1118,normal,1.0,1250.0,1118.0,2019.856058,emergency,DTTA,3200,45,asphalt,RNAV,0,1,basic,1,basic,1,0,1,1,1,1,1,open,none,safe,civil,0,1167.235493,242,extended,10.0,0
S00930,LGAV,37.376358,23.385016,B767-300ER,wide_body,2958,operational_constraints,1118,normal,1.0,1250.0,1118.0,2019.856058,emergency,HELX,3000,45,asphalt,RNAV,0,0,none,1,basic,1,0,1,0,0,1,1,open,none,safe,joint,0,1571.143892,42,extended,11.0,0
S00931,OJAI,31.184929,36.295574,A320,narrow_body,2341,security,836,low,0.9,855.0,836.0,1354.149689,emergency,OKKK,4580,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1142.266035,2239,extended,1.0,1
S00931,OJAI,31.184929,36.295574,A320,narrow_body,2341,security,836,low,0.9,855.0,836.0,1354.149689,emergency,HECA,4000,60,asphalt,ILS,1,1,basic,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,483.549737,1659,preferred,2.0,0
S00931,OJAI,31.184929,36.295574,A320,narrow_body,2341,security,836,low,0.9,855.0,836.0,1354.149689,emergency,OERK,4205,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1232.389511,1864,extended,3.0,0
S00931,OJAI,31.184929,36.295574,A320,narrow_body,2341,security,836,low,0.9,855.0,836.0,1354.149689,emergency,LTFM,4100,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,0,open,none,safe,civil,0,1309.833947,1759,extended,4.0,0
S00931,OJAI,31.184929,36.295574,A320,narrow_body,2341,security,836,low,0.9,855.0,836.0,1354.149689,emergency,OJAI,3660,61,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,66.310402,1319,preferred,5.0,0
S00931,OJAI,31.184929,36.295574,A320,narrow_body,2341,security,836,low,0.9,855.0,836.0,1354.149689,emergency,LTAC,3750,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,joint,0,1037.956184,1409,extended,6.0,0
S00931,OJAI,31.184929,36.295574,A320,narrow_body,2341,security,836,low,0.9,855.0,836.0,1354.149689,emergency,LCLK,2987,45,asphalt,ILS,1,0,none,1,basic,1,0,1,1,1,1,1,open,none,safe,civil,0,479.899961,646,preferred,7.0,0
S00931,OJAI,31.184929,36.295574,A320,narrow_body,2341,security,836,low,0.9,855.0,836.0,1354.149689,emergency,HELX,3000,45,asphalt,RNAV,0,0,none,1,basic,1,0,1,0,0,1,1,open,none,safe,joint,0,706.327062,659,preferred,8.0,0
S00932,RKSI,37.653848,127.379766,A330-300,wide_body,2886,weather,873,normal,1.0,1300.0,873.0,1437.423452,emergency,RKSI,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,84.403379,1114,preferred,1.0,1
S00932,RKSI,37.653848,127.379766,A330-300,wide_body,2886,weather,873,normal,1.0,1300.0,873.0,1437.423452,emergency,ZSPD,4000,60,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,885.971456,1114,extended,2.0,0
S00932,RKSI,37.653848,127.379766,A330-300,wide_body,2886,weather,873,normal,1.0,1300.0,873.0,1437.423452,emergency,RJAA,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,0,1,1,1,open,none,safe,civil,1,1177.40235,1114,extended,3.0,0
S00932,RKSI,37.653848,127.379766,A330-300,wide_body,2886,weather,873,normal,1.0,1300.0,873.0,1437.423452,emergency,ZBAA,3810,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,970.978146,924,extended,4.0,0
S00932,RKSI,37.653848,127.379766,A330-300,wide_body,2886,weather,873,normal,1.0,1300.0,873.0,1437.423452,emergency,RJTT,3360,61,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1131.082351,474,extended,5.0,0
S00932,RKSI,37.653848,127.379766,A330-300,wide_body,2886,weather,873,normal,1.0,1300.0,873.0,1437.423452,emergency,RJCC,3000,61,asphalt,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,1,open,none,safe,joint,0,1339.59942,114,extended,6.0,0
S00933,LEMD,40.302499,-4.325723,A320,narrow_body,2306,security,1003,normal,1.0,950.0,950.0,1629.95104,aircraft_fuel,LEMD,4350,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,67.243846,2044,preferred,1.0,1
S00933,LEMD,40.302499,-4.325723,A320,narrow_body,2306,security,1003,normal,1.0,950.0,950.0,1629.95104,aircraft_fuel,LFPG,4215,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1109.485886,1909,extended,2.0,0
S00933,LEMD,40.302499,-4.325723,A320,narrow_body,2306,security,1003,normal,1.0,950.0,950.0,1629.95104,aircraft_fuel,GMMN,3720,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,823.869579,1414,preferred,3.0,0
S00933,LEMD,40.302499,-4.325723,A320,narrow_body,2306,security,1003,normal,1.0,950.0,950.0,1629.95104,aircraft_fuel,LPPT,3707,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,445.726122,1401,preferred,4.0,0
S00933,LEMD,40.302499,-4.325723,A320,narrow_body,2306,security,1003,normal,1.0,950.0,950.0,1629.95104,aircraft_fuel,EDDF,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,0,1,1,1,open,none,safe,civil,1,1475.617552,1694,extended,5.0,0
S00933,LEMD,40.302499,-4.325723,A320,narrow_body,2306,security,1003,normal,1.0,950.0,950.0,1629.95104,aircraft_fuel,LIRF,3902,60,asphalt,ILS,1,1,basic,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1397.852779,1596,extended,6.0,0
S00933,LEMD,40.302499,-4.325723,A320,narrow_body,2306,security,1003,normal,1.0,950.0,950.0,1629.95104,aircraft_fuel,EGLL,3901,50,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1276.918036,1595,extended,7.0,0
S00933,LEMD,40.302499,-4.325723,A320,narrow_body,2306,security,1003,normal,1.0,950.0,950.0,1629.95104,aircraft_fuel,DAAG,3500,60,asphalt,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,0,open,none,safe,civil,0,768.722406,1194,preferred,8.0,0
S00933,LEMD,40.302499,-4.325723,A320,narrow_body,2306,security,1003,normal,1.0,950.0,950.0,1629.95104,aircraft_fuel,EHAM,3800,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1503.854178,1494,extended,9.0,0
S00933,LEMD,40.302499,-4.325723,A320,narrow_body,2306,security,1003,normal,1.0,950.0,950.0,1629.95104,aircraft_fuel,EGKK,3317,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1247.604863,1011,extended,10.0,0
S00933,LEMD,40.302499,-4.325723,A320,narrow_body,2306,security,1003,normal,1.0,950.0,950.0,1629.95104,aircraft_fuel,DTTA,3200,45,asphalt,RNAV,0,1,basic,1,basic,1,0,1,1,1,1,1,open,none,safe,civil,0,1320.205939,894,extended,11.0,0
S00933,LEMD,40.302499,-4.325723,A320,narrow_body,2306,security,1003,normal,1.0,950.0,950.0,1629.95104,aircraft_fuel,EIDW,3110,45,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1466.830224,804,extended,12.0,0
S00933,LEMD,40.302499,-4.325723,A320,narrow_body,2306,security,1003,normal,1.0,950.0,950.0,1629.95104,aircraft_fuel,EGCC,3048,46,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1459.434801,742,extended,13.0,0
S00934,CYYZ,43.228621,-80.312955,A319,narrow_body,2199,technical,1034,low,0.9,810.0,810.0,1307.875836,aircraft_fuel,KJFK,4423,61,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,612.105522,2224,preferred,1.0,1
S00934,CYYZ,43.228621,-80.312955,A319,narrow_body,2199,technical,1034,low,0.9,810.0,810.0,1307.875836,aircraft_fuel,KORD,3962,46,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,636.469225,1763,preferred,2.0,0
S00934,CYYZ,43.228621,-80.312955,A319,narrow_body,2199,technical,1034,low,0.9,810.0,810.0,1307.875836,aircraft_fuel,CYYZ,3389,61,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,74.285198,1190,preferred,3.0,0
S00934,CYYZ,43.228621,-80.312955,A319,narrow_body,2199,technical,1034,low,0.9,810.0,810.0,1307.875836,aircraft_fuel,KATL,3776,46,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1124.79754,1577,extended,4.0,0
S00935,YSSY,-34.187162,151.008923,E190,regional_jet,1877,fuel,470,critical,0.75,600.0,470.0,671.946156,emergency,YSSY,3962,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,0,1,1,1,open,none,safe,civil,1,30.954958,2085,preferred,1.0,1
